"long","lat","group","order","state","county","pop","bin"
-101.086944580078,31.5585174560547,217,3807,"texas","sterling",1218,"< 1e4"
-101.270294189453,31.5527858734131,217,3808,"texas","sterling",1218,"< 1e4"
-101.26456451416,31.6501884460449,217,3809,"texas","sterling",1218,"< 1e4"
-101.26456451416,32.0741806030273,217,3810,"texas","sterling",1218,"< 1e4"
-101.184349060059,32.0741806030273,217,3811,"texas","sterling",1218,"< 1e4"
-100.823379516602,32.0741806030273,217,3812,"texas","sterling",1218,"< 1e4"
-100.508255004883,33.3805198669434,218,3813,"texas","stonewall",1387,"< 1e4"
-99.9868698120117,33.3862533569336,218,3814,"texas","stonewall",1387,"< 1e4"
-99.9868698120117,32.9622611999512,218,3815,"texas","stonewall",1387,"< 1e4"
-100.153022766113,32.9565353393555,218,3816,"texas","stonewall",1387,"< 1e4"
-100.50252532959,32.9622611999512,218,3817,"texas","stonewall",1387,"< 1e4"
-100.508255004883,33.3805198669434,218,3818,"texas","stonewall",1387,"< 1e4"
-100.966621398926,30.2579021453857,219,3819,"texas","sutton",4279,"< 1e4"
-100.972351074219,30.6876201629639,219,3820,"texas","sutton",4279,"< 1e4"
-100.118644714355,30.6876201629639,219,3821,"texas","sutton",4279,"< 1e4"
-100.112915039062,30.2579021453857,219,3822,"texas","sutton",4279,"< 1e4"
-100.697334289551,30.2521705627441,219,3823,"texas","sutton",4279,"< 1e4"
-100.966621398926,30.2579021453857,219,3824,"texas","sutton",4279,"< 1e4"
-101.493743896484,34.3087120056152,220,3825,"texas","swisher",7747,"< 1e4"
-101.556770324707,34.3087120056152,220,3826,"texas","swisher",7747,"< 1e4"
-102.032325744629,34.3029823303223,220,3827,"texas","swisher",7747,"< 1e4"
-102.032325744629,34.7498931884766,220,3828,"texas","swisher",7747,"< 1e4"
-101.61979675293,34.7498931884766,220,3829,"texas","swisher",7747,"< 1e4"
-101.493743896484,34.7441596984863,220,3830,"texas","swisher",7747,"< 1e4"
-101.493743896484,34.3087120056152,220,3831,"texas","swisher",7747,"< 1e4"
-97.3970947265625,32.990909576416,221,3832,"texas","tarrant",1668541,"< 1e7"
-97.0361328125,32.990909576416,221,3833,"texas","tarrant",1668541,"< 1e7"
-97.030403137207,32.538272857666,221,3834,"texas","tarrant",1668541,"< 1e7"
-97.0934295654297,32.538272857666,221,3835,"texas","tarrant",1668541,"< 1e7"
-97.5517959594727,32.549732208252,221,3836,"texas","tarrant",1668541,"< 1e7"
-97.5517959594727,32.990909576416,221,3837,"texas","tarrant",1668541,"< 1e7"
-97.3970947265625,32.990909576416,221,3838,"texas","tarrant",1668541,"< 1e7"
-99.6316299438477,32.0741806030273,222,3839,"texas","taylor",125988,"< 1e6"
-99.7290344238281,32.0741806030273,222,3840,"texas","taylor",125988,"< 1e6"
-100.14729309082,32.0741806030273,222,3841,"texas","taylor",125988,"< 1e6"
-100.141563415527,32.5210838317871,222,3842,"texas","taylor",125988,"< 1e6"
-99.6259078979492,32.5210838317871,222,3843,"texas","taylor",125988,"< 1e6"
-99.6316299438477,32.0741806030273,222,3844,"texas","taylor",125988,"< 1e6"
-101.740112304688,30.6303253173828,223,3845,"texas","terrell",962,"< 1000"
-101.694274902344,30.6303253173828,223,3846,"texas","terrell",962,"< 1000"
-101.642715454102,30.6188640594482,223,3847,"texas","terrell",962,"< 1000"
-101.6484375,30.6016750335693,223,3848,"texas","terrell",962,"< 1000"
-101.636985778809,30.5501117706299,223,3849,"texas","terrell",962,"< 1000"
-101.682823181152,30.4584369659424,223,3850,"texas","terrell",962,"< 1000"
-101.711471557617,30.4469795227051,223,3851,"texas","terrell",962,"< 1000"
-101.71720123291,30.4125995635986,223,3852,"texas","terrell",962,"< 1000"
-101.6484375,30.3381156921387,223,3853,"texas","terrell",962,"< 1000"
-101.70573425293,30.3266544342041,223,3854,"texas","terrell",962,"< 1000"
-101.757308959961,30.2636299133301,223,3855,"texas","terrell",962,"< 1000"
-101.751571655273,29.765157699585,223,3856,"texas","terrell",962,"< 1000"
-101.797409057617,29.7823467254639,223,3857,"texas","terrell",962,"< 1000"
-101.820327758789,29.7823467254639,223,3858,"texas","terrell",962,"< 1000"
-101.934921264648,29.765157699585,223,3859,"texas","terrell",962,"< 1000"
-101.963569641113,29.8052654266357,223,3860,"texas","terrell",962,"< 1000"
-102.049514770508,29.7766151428223,223,3861,"texas","terrell",962,"< 1000"
-102.221405029297,29.8396415710449,223,3862,"texas","terrell",962,"< 1000"
-102.272964477539,29.8625602722168,223,3863,"texas","terrell",962,"< 1000"
-102.324531555176,29.8682899475098,223,3864,"texas","terrell",962,"< 1000"
-102.570907592773,30.0516376495361,223,3865,"texas","terrell",962,"< 1000"
-102.570907592773,30.275089263916,223,3866,"texas","terrell",962,"< 1000"
-102.347450256348,30.2808208465576,223,3867,"texas","terrell",962,"< 1000"
-102.353179931641,30.5730266571045,223,3868,"texas","terrell",962,"< 1000"
-102.146911621094,30.5844879150391,223,3869,"texas","terrell",962,"< 1000"
-102.146911621094,30.6417827606201,223,3870,"texas","terrell",962,"< 1000"
-101.740112304688,30.6303253173828,223,3871,"texas","terrell",962,"< 1000"
-102.060966491699,33.3919792175293,224,3872,"texas","terry",12259,"< 1e5"
-102.066696166992,32.9622611999512,224,3873,"texas","terry",12259,"< 1e5"
-102.209945678711,32.9565353393555,224,3874,"texas","terry",12259,"< 1e5"
-102.588096618652,32.9565353393555,224,3875,"texas","terry",12259,"< 1e5"
-102.599548339844,33.3919792175293,224,3876,"texas","terry",12259,"< 1e5"
-102.060966491699,33.3919792175293,224,3877,"texas","terry",12259,"< 1e5"
-99.0930557250977,32.9622611999512,225,3878,"texas","throckmorton",1709,"< 1e4"
-99.4711990356445,32.9622611999512,225,3879,"texas","throckmorton",1709,"< 1e4"
-99.4711990356445,33.3862533569336,225,3880,"texas","throckmorton",1709,"< 1e4"
-98.9498138427734,33.3862533569336,225,3881,"texas","throckmorton",1709,"< 1e4"
-98.9440841674805,32.9679908752441,225,3882,"texas","throckmorton",1709,"< 1e4"
-99.0930557250977,32.9622611999512,225,3883,"texas","throckmorton",1709,"< 1e4"
-94.8130569458008,33.3919792175293,226,3884,"texas","titus",28775,"< 1e5"
-94.8187866210938,33.002368927002,226,3885,"texas","titus",28775,"< 1e5"
-94.8531646728516,33.0310173034668,226,3886,"texas","titus",28775,"< 1e5"
-94.9219207763672,33.0711250305176,226,3887,"texas","titus",28775,"< 1e5"
-94.9448318481445,33.1054992675781,226,3888,"texas","titus",28775,"< 1e5"
-95.0537033081055,33.0997734069824,226,3889,"texas","titus",28775,"< 1e5"
-95.0995407104492,33.0825843811035,226,3890,"texas","titus",28775,"< 1e5"
-95.1339111328125,33.0539360046387,226,3891,"texas","titus",28775,"< 1e5"
-95.1339111328125,33.4034385681152,226,3892,"texas","titus",28775,"< 1e5"
-95.1052627563477,33.4263572692871,226,3893,"texas","titus",28775,"< 1e5"
-95.0823440551758,33.4206275939941,226,3894,"texas","titus",28775,"< 1e5"
-95.0479736328125,33.4034385681152,226,3895,"texas","titus",28775,"< 1e5"
-94.9792098999023,33.4206275939941,226,3896,"texas","titus",28775,"< 1e5"
-94.8932723999023,33.4263572692871,226,3897,"texas","titus",28775,"< 1e5"
-94.8417053222656,33.4148979187012,226,3898,"texas","titus",28775,"< 1e5"
-94.8130569458008,33.3919792175293,226,3899,"texas","titus",28775,"< 1e5"
-101.270294189453,31.5527858734131,227,3900,"texas","tom green",105905,"< 1e6"
-101.086944580078,31.5585174560547,227,3901,"texas","tom green",105905,"< 1e6"
-100.874946594238,31.569974899292,227,3902,"texas","tom green",105905,"< 1e6"
-100.857765197754,31.6960258483887,227,3903,"texas","tom green",105905,"< 1e6"
-100.829109191895,31.6902942657471,227,3904,"texas","tom green",105905,"< 1e6"
-100.233238220215,31.6902942657471,227,3905,"texas","tom green",105905,"< 1e6"
-100.233238220215,31.575704574585,227,3906,"texas","tom green",105905,"< 1e6"
-100.118644714355,31.569974899292,227,3907,"texas","tom green",105905,"< 1e6"
-100.118644714355,31.0886878967285,227,3908,"texas","tom green",105905,"< 1e6"
-100.697334289551,31.0829620361328,227,3909,"texas","tom green",105905,"< 1e6"
-100.697334289551,31.2491188049316,227,3910,"texas","tom green",105905,"< 1e6"
-100.703056335449,31.5298671722412,227,3911,"texas","tom green",105905,"< 1e6"
-101.149971008301,31.5241374969482,227,3912,"texas","tom green",105905,"< 1e6"
-101.270294189453,31.5241374969482,227,3913,"texas","tom green",105905,"< 1e6"
-101.270294189453,31.5527858734131,227,3914,"texas","tom green",105905,"< 1e6"
-98.1018371582031,30.4183292388916,228,3915,"texas","travis",941577,"< 1e6"
-98.0731811523438,30.4870853424072,228,3916,"texas","travis",941577,"< 1e6"
-98.1247482299805,30.5042743682861,228,3917,"texas","travis",941577,"< 1e6"
-98.0559997558594,30.6131362915039,228,3918,"texas","travis",941577,"< 1e6"
-98.0388107299805,30.6131362915039,228,3919,"texas","travis",941577,"< 1e6"
-97.9757843017578,30.6245937347412,228,3920,"texas","travis",941577,"< 1e6"
-97.8783798217773,30.5157318115234,228,3921,"texas","travis",941577,"< 1e6"
-97.8841094970703,30.4928131103516,228,3922,"texas","travis",941577,"< 1e6"
-97.8038940429688,30.4355182647705,228,3923,"texas","travis",941577,"< 1e6"
-97.763786315918,30.4584369659424,228,3924,"texas","travis",941577,"< 1e6"
-97.7236862182617,30.4527053833008,228,3925,"texas","travis",941577,"< 1e6"
-97.7007598876953,30.4813556671143,228,3926,"texas","travis",941577,"< 1e6"
-97.6090927124023,30.5100040435791,228,3927,"texas","travis",941577,"< 1e6"
-97.5689849853516,30.4813556671143,228,3928,"texas","travis",941577,"< 1e6"
-97.5403366088867,30.4870853424072,228,3929,"texas","travis",941577,"< 1e6"
-97.4200134277344,30.4584369659424,228,3930,"texas","travis",941577,"< 1e6"
-97.4028244018555,30.4297866821289,228,3931,"texas","travis",941577,"< 1e6"
-97.3684463500977,30.4011421203613,228,3932,"texas","travis",941577,"< 1e6"
-97.4429321289062,30.3151969909668,228,3933,"texas","travis",941577,"< 1e6"
-97.500228881836,30.2063331604004,228,3934,"texas","travis",941577,"< 1e6"
-97.6434707641602,30.0688247680664,228,3935,"texas","travis",941577,"< 1e6"
-97.7122192382812,30.0115299224854,228,3936,"texas","travis",941577,"< 1e6"
-97.8038940429688,30.0860137939453,228,3937,"texas","travis",941577,"< 1e6"
-98.0101623535156,30.2292518615723,228,3938,"texas","travis",941577,"< 1e6"
-98.0789108276367,30.2808208465576,228,3939,"texas","travis",941577,"< 1e6"
-98.1476745605469,30.3381156921387,228,3940,"texas","travis",941577,"< 1e6"
-98.1018371582031,30.4183292388916,228,3941,"texas","travis",941577,"< 1e6"
-95.2026672363281,30.8365898132324,229,3942,"texas","trinity",14121,"< 1e5"
-95.237045288086,30.8595085144043,229,3943,"texas","trinity",14121,"< 1e5"
-95.242774963379,30.9053421020508,229,3944,"texas","trinity",14121,"< 1e5"
-95.2771530151367,30.9168033599854,229,3945,"texas","trinity",14121,"< 1e5"
-95.3172607421875,30.9110736846924,229,3946,"texas","trinity",14121,"< 1e5"
-95.3516311645508,30.8652362823486,229,3947,"texas","trinity",14121,"< 1e5"
-95.3573608398438,30.8881549835205,229,3948,"texas","trinity",14121,"< 1e5"
-95.3802871704102,30.8595085144043,229,3949,"texas","trinity",14121,"< 1e5"
-95.4031982421875,30.8652362823486,229,3950,"texas","trinity",14121,"< 1e5"
-95.420394897461,30.8766975402832,229,3951,"texas","trinity",14121,"< 1e5"
-95.408935546875,30.9225311279297,229,3952,"texas","trinity",14121,"< 1e5"
-95.4490356445312,30.9626407623291,229,3953,"texas","trinity",14121,"< 1e5"
-95.4433059692383,31.0657730102539,229,3954,"texas","trinity",14121,"< 1e5"
-94.962028503418,31.4038162231445,229,3955,"texas","trinity",14121,"< 1e5"
-94.9391021728516,31.3808975219727,229,3956,"texas","trinity",14121,"< 1e5"
-94.956298828125,31.3637104034424,229,3957,"texas","trinity",14121,"< 1e5"
-94.8818130493164,31.3178730010986,229,3958,"texas","trinity",14121,"< 1e5"
-94.9047241210938,31.2892265319824,229,3959,"texas","trinity",14121,"< 1e5"
-94.8703536987305,31.2663078308105,229,3960,"texas","trinity",14121,"< 1e5"
-94.8703536987305,31.2319278717041,229,3961,"texas","trinity",14121,"< 1e5"
-94.8417053222656,31.1689052581787,229,3962,"texas","trinity",14121,"< 1e5"
-94.8989944458008,31.117338180542,229,3963,"texas","trinity",14121,"< 1e5"
-94.967758178711,31.0371246337891,229,3964,"texas","trinity",14121,"< 1e5"
-95.0880737304688,30.9454498291016,229,3965,"texas","trinity",14121,"< 1e5"
-95.2026672363281,30.8365898132324,229,3966,"texas","trinity",14121,"< 1e5"
-94.5666885375977,31.0829620361328,230,3967,"texas","tyler",20197,"< 1e5"
-94.4578247070312,31.0543117523193,230,3968,"texas","tyler",20197,"< 1e5"
-94.4520874023438,31.0371246337891,230,3969,"texas","tyler",20197,"< 1e5"
-94.4234466552734,31.0543117523193,230,3970,"texas","tyler",20197,"< 1e5"
-94.3604202270508,31.0715007781982,230,3971,"texas","tyler",20197,"< 1e5"
-94.337501525879,31.0543117523193,230,3972,"texas","tyler",20197,"< 1e5"
-94.2973937988281,31.0657730102539,230,3973,"texas","tyler",20197,"< 1e5"
-94.234375,31.0256633758545,230,3974,"texas","tyler",20197,"< 1e5"
-94.2515563964844,30.979829788208,230,3975,"texas","tyler",20197,"< 1e5"
-94.1942672729492,30.9397220611572,230,3976,"texas","tyler",20197,"< 1e5"
-94.2114486694336,30.8595085144043,230,3977,"texas","tyler",20197,"< 1e5"
-94.0796661376953,30.6818885803223,230,3978,"texas","tyler",20197,"< 1e5"
-94.068214416504,30.6532440185547,230,3979,"texas","tyler",20197,"< 1e5"
-94.0968627929688,30.6074066162109,230,3980,"texas","tyler",20197,"< 1e5"
-94.0796661376953,30.5672988891602,230,3981,"texas","tyler",20197,"< 1e5"
-94.0853958129883,30.5386505126953,230,3982,"texas","tyler",20197,"< 1e5"
-94.5552291870117,30.5386505126953,230,3983,"texas","tyler",20197,"< 1e5"
-94.578140258789,30.6074066162109,230,3984,"texas","tyler",20197,"< 1e5"
-94.6354370117188,30.8595085144043,230,3985,"texas","tyler",20197,"< 1e5"
-94.6755447387695,31.0256633758545,230,3986,"texas","tyler",20197,"< 1e5"
-94.5666885375977,31.0829620361328,230,3987,"texas","tyler",20197,"< 1e5"
-94.7385711669922,32.9336166381836,231,3988,"texas","upshur",37608,"< 1e5"
-94.7099227905273,32.9049644470215,231,3989,"texas","upshur",37608,"< 1e5"
-94.7099227905273,32.8247528076172,231,3990,"texas","upshur",37608,"< 1e5"
-94.7099227905273,32.67578125,231,3991,"texas","upshur",37608,"< 1e5"
-94.767219543457,32.6929702758789,231,3992,"texas","upshur",37608,"< 1e5"
-94.8302459716797,32.6242179870605,231,3993,"texas","upshur",37608,"< 1e5"
-94.9448318481445,32.5783805847168,231,3994,"texas","upshur",37608,"< 1e5"
-94.9963989257812,32.549732208252,231,3995,"texas","upshur",37608,"< 1e5"
-95.0193252563477,32.532543182373,231,3996,"texas","upshur",37608,"< 1e5"
-95.036506652832,32.538272857666,231,3997,"texas","upshur",37608,"< 1e5"
-95.025047302246,32.5611915588379,231,3998,"texas","upshur",37608,"< 1e5"
-95.042236328125,32.5726509094238,231,3999,"texas","upshur",37608,"< 1e5"
-95.0594329833984,32.5611915588379,231,4000,"texas","upshur",37608,"< 1e5"
-95.0938110351562,32.5783805847168,231,4001,"texas","upshur",37608,"< 1e5"
-95.1281814575195,32.5726509094238,231,4002,"texas","upshur",37608,"< 1e5"
-95.1453704833984,32.5783805847168,231,4003,"texas","upshur",37608,"< 1e5"
-95.1511001586914,32.5955696105957,231,4004,"texas","upshur",37608,"< 1e5"
-95.1511001586914,32.9336166381836,231,4005,"texas","upshur",37608,"< 1e5"
-94.7385711669922,32.9336166381836,231,4006,"texas","upshur",37608,"< 1e5"
-102.307342529297,31.6501884460449,232,4007,"texas","upton",3084,"< 1e4"
-102.290153503418,31.6501884460449,232,4008,"texas","upton",3084,"< 1e4"
-101.763038635254,31.6444568634033,232,4009,"texas","upton",3084,"< 1e4"
-101.763038635254,31.0715007781982,232,4010,"texas","upton",3084,"< 1e4"
-102.301620483398,31.0715007781982,232,4011,"texas","upton",3084,"< 1e4"
-102.307342529297,31.6501884460449,232,4012,"texas","upton",3084,"< 1e4"
-99.6087112426758,29.6161880493164,233,4013,"texas","uvalde",26593,"< 1e5"
-99.4081802368164,29.6161880493164,233,4014,"texas","uvalde",26593,"< 1e5"
-99.4081802368164,29.0833377838135,233,4015,"texas","uvalde",26593,"< 1e5"
-100.118644714355,29.0718765258789,233,4016,"texas","uvalde",26593,"< 1e5"
-100.118644714355,29.6161880493164,233,4017,"texas","uvalde",26593,"< 1e5"
-100.009780883789,29.6161880493164,233,4018,"texas","uvalde",26593,"< 1e5"
-99.6087112426758,29.6161880493164,233,4019,"texas","uvalde",26593,"< 1e5"
-101.757308959961,30.2636299133301,234,4020,"texas","val verde",47418,"< 1e5"
-100.966621398926,30.2579021453857,234,4021,"texas","val verde",47418,"< 1e5"
-100.697334289551,30.2521705627441,234,4022,"texas","val verde",47418,"< 1e5"
-100.703056335449,29.6161880493164,234,4023,"texas","val verde",47418,"< 1e5"
-100.703056335449,29.4213809967041,234,4024,"texas","val verde",47418,"< 1e5"
-100.691604614258,29.3984661102295,234,4025,"texas","val verde",47418,"< 1e5"
-100.720252990723,29.3468990325928,234,4026,"texas","val verde",47418,"< 1e5"
-100.754623413086,29.3297100067139,234,4027,"texas","val verde",47418,"< 1e5"
-100.748893737793,29.2781429290771,234,4028,"texas","val verde",47418,"< 1e5"
-100.766090393066,29.2437648773193,234,4029,"texas","val verde",47418,"< 1e5"
-100.806198120117,29.2437648773193,234,4030,"texas","val verde",47418,"< 1e5"
-100.834838867188,29.2552242279053,234,4031,"texas","val verde",47418,"< 1e5"
-100.869216918945,29.2781429290771,234,4032,"texas","val verde",47418,"< 1e5"
-100.903602600098,29.306791305542,234,4033,"texas","val verde",47418,"< 1e5"
-100.960891723633,29.3354396820068,234,4034,"texas","val verde",47418,"< 1e5"
-101.023918151855,29.364086151123,234,4035,"texas","val verde",47418,"< 1e5"
-101.05256652832,29.444299697876,234,4036,"texas","val verde",47418,"< 1e5"
-101.075485229492,29.4500312805176,234,4037,"texas","val verde",47418,"< 1e5"
-101.104133605957,29.4729499816895,234,4038,"texas","val verde",47418,"< 1e5"
-101.155693054199,29.4786796569824,234,4039,"texas","val verde",47418,"< 1e5"
-101.201530456543,29.5073261260986,234,4040,"texas","val verde",47418,"< 1e5"
-101.241638183594,29.5073261260986,234,4041,"texas","val verde",47418,"< 1e5"
-101.25309753418,29.5359745025635,234,4042,"texas","val verde",47418,"< 1e5"
-101.235908508301,29.5531635284424,234,4043,"texas","val verde",47418,"< 1e5"
-101.230186462402,29.5932693481445,234,4044,"texas","val verde",47418,"< 1e5"
-101.247367858887,29.6104583740234,234,4045,"texas","val verde",47418,"< 1e5"
-101.26456451416,29.6161880493164,234,4046,"texas","val verde",47418,"< 1e5"
-101.270294189453,29.5932693481445,234,4047,"texas","val verde",47418,"< 1e5"
-101.281745910645,29.5703506469727,234,4048,"texas","val verde",47418,"< 1e5"
-101.304672241211,29.5646209716797,234,4049,"texas","val verde",47418,"< 1e5"
-101.316131591797,29.5818119049072,234,4050,"texas","val verde",47418,"< 1e5"
-101.304672241211,29.621919631958,234,4051,"texas","val verde",47418,"< 1e5"
-101.304672241211,29.6448383331299,234,4052,"texas","val verde",47418,"< 1e5"
-101.321853637695,29.6333770751953,234,4053,"texas","val verde",47418,"< 1e5"
-101.350509643555,29.6391067504883,234,4054,"texas","val verde",47418,"< 1e5"
-101.361961364746,29.6505641937256,234,4055,"texas","val verde",47418,"< 1e5"
-101.390609741211,29.7422389984131,234,4056,"texas","val verde",47418,"< 1e5"
-101.40779876709,29.7422389984131,234,4057,"texas","val verde",47418,"< 1e5"
-101.436447143555,29.7307777404785,234,4058,"texas","val verde",47418,"< 1e5"
-101.459365844727,29.7365093231201,234,4059,"texas","val verde",47418,"< 1e5"
-101.46509552002,29.765157699585,234,4060,"texas","val verde",47418,"< 1e5"
-101.516662597656,29.759428024292,234,4061,"texas","val verde",47418,"< 1e5"
-101.539581298828,29.759428024292,234,4062,"texas","val verde",47418,"< 1e5"
-101.533851623535,29.7823467254639,234,4063,"texas","val verde",47418,"< 1e5"
-101.551040649414,29.7938041687012,234,4064,"texas","val verde",47418,"< 1e5"
-101.579689025879,29.7766151428223,234,4065,"texas","val verde",47418,"< 1e5"
-101.614059448242,29.7536964416504,234,4066,"texas","val verde",47418,"< 1e5"
-101.659896850586,29.7536964416504,234,4067,"texas","val verde",47418,"< 1e5"
-101.728660583496,29.759428024292,234,4068,"texas","val verde",47418,"< 1e5"
-101.751571655273,29.765157699585,234,4069,"texas","val verde",47418,"< 1e5"
-101.757308959961,30.2636299133301,234,4070,"texas","val verde",47418,"< 1e5"
-95.6381149291992,32.7445373535156,235,4071,"texas","van zandt",51869,"< 1e5"
-95.6037368774414,32.7101631164551,235,4072,"texas","van zandt",51869,"< 1e5"
-95.6094665527344,32.6528625488281,235,4073,"texas","van zandt",51869,"< 1e5"
-95.6094665527344,32.5096244812012,235,4074,"texas","van zandt",51869,"< 1e5"
-95.5177917480469,32.4351425170898,235,4075,"texas","van zandt",51869,"< 1e5"
-95.4719619750977,32.3778457641602,235,4076,"texas","van zandt",51869,"< 1e5"
-96.0850219726562,32.3778457641602,235,4077,"texas","van zandt",51869,"< 1e5"
-96.0850219726562,32.853401184082,235,4078,"texas","van zandt",51869,"< 1e5"
-95.9647064208984,32.8591270446777,235,4079,"texas","van zandt",51869,"< 1e5"
-95.947509765625,32.8591270446777,235,4080,"texas","van zandt",51869,"< 1e5"
-95.9016723632812,32.8132934570312,235,4081,"texas","van zandt",51869,"< 1e5"
-95.8443756103516,32.7903747558594,235,4082,"texas","van zandt",51869,"< 1e5"
-95.7469787597656,32.7789154052734,235,4083,"texas","van zandt",51869,"< 1e5"
-95.7068710327148,32.7502670288086,235,4084,"texas","van zandt",51869,"< 1e5"
-95.6381149291992,32.7445373535156,235,4085,"texas","van zandt",51869,"< 1e5"
-96.9329986572266,29.0432319641113,236,4086,"texas","victoria",85258,"< 1e5"
-96.9043502807617,29.0317707061768,236,4087,"texas","victoria",85258,"< 1e5"
-96.835594177246,28.9973945617676,236,4088,"texas","victoria",85258,"< 1e5"
-96.8069458007812,28.928638458252,236,4089,"texas","victoria",85258,"< 1e5"
-96.7439270019531,28.8828029632568,236,4090,"texas","victoria",85258,"< 1e5"
-96.7095413208008,28.8426971435547,236,4091,"texas","victoria",85258,"< 1e5"
-96.7152709960938,28.8140468597412,236,4092,"texas","victoria",85258,"< 1e5"
-96.6866302490234,28.7682094573975,236,4093,"texas","victoria",85258,"< 1e5"
-96.66943359375,28.7281036376953,236,4094,"texas","victoria",85258,"< 1e5"
-96.7038192749023,28.6879959106445,236,4095,"texas","victoria",85258,"< 1e5"
-96.7439270019531,28.6708087921143,236,4096,"texas","victoria",85258,"< 1e5"
-96.8642501831055,28.6478900909424,236,4097,"texas","victoria",85258,"< 1e5"
-96.9329986572266,28.5848636627197,236,4098,"texas","victoria",85258,"< 1e5"
-96.9043502807617,28.5619449615479,236,4099,"texas","victoria",85258,"< 1e5"
-96.8928909301758,28.5103797912598,236,4100,"texas","victoria",85258,"< 1e5"
-96.9100875854492,28.5103797912598,236,4101,"texas","victoria",85258,"< 1e5"
-96.9158096313477,28.4931907653809,236,4102,"texas","victoria",85258,"< 1e5"
-96.9387283325195,28.4931907653809,236,4103,"texas","victoria",85258,"< 1e5"
-96.9616470336914,28.5103797912598,236,4104,"texas","victoria",85258,"< 1e5"
-97.024673461914,28.5103797912598,236,4105,"texas","victoria",85258,"< 1e5"
-97.053321838379,28.5447578430176,236,4106,"texas","victoria",85258,"< 1e5"
-97.0647811889648,28.5504856109619,236,4107,"texas","victoria",85258,"< 1e5"
-97.1048889160156,28.5447578430176,236,4108,"texas","victoria",85258,"< 1e5"
-97.1163482666016,28.5562171936035,236,4109,"texas","victoria",85258,"< 1e5"
-97.1392669677734,28.5447578430176,236,4110,"texas","victoria",85258,"< 1e5"
-97.1507263183594,28.5676765441895,236,4111,"texas","victoria",85258,"< 1e5"
-97.1736373901367,28.5562171936035,236,4112,"texas","victoria",85258,"< 1e5"
-97.1679077148438,28.6020526885986,236,4113,"texas","victoria",85258,"< 1e5"
-97.1851043701172,28.6192417144775,236,4114,"texas","victoria",85258,"< 1e5"
-97.1736373901367,28.7739410400391,236,4115,"texas","victoria",85258,"< 1e5"
-97.2137451171875,28.859884262085,236,4116,"texas","victoria",85258,"< 1e5"
-97.299690246582,28.8369655609131,236,4117,"texas","victoria",85258,"< 1e5"
-97.311149597168,28.854154586792,236,4118,"texas","victoria",85258,"< 1e5"
-96.9845657348633,29.0833377838135,236,4119,"texas","victoria",85258,"< 1e5"
-96.9329986572266,29.0432319641113,236,4120,"texas","victoria",85258,"< 1e5"
-95.6381149291992,30.9339923858643,237,4121,"texas","walker",64013,"< 1e5"
-95.4433059692383,31.0657730102539,237,4122,"texas","walker",64013,"< 1e5"
-95.4490356445312,30.9626407623291,237,4123,"texas","walker",64013,"< 1e5"
-95.408935546875,30.9225311279297,237,4124,"texas","walker",64013,"< 1e5"
-95.420394897461,30.8766975402832,237,4125,"texas","walker",64013,"< 1e5"
-95.4031982421875,30.8652362823486,237,4126,"texas","walker",64013,"< 1e5"
-95.3802871704102,30.8595085144043,237,4127,"texas","walker",64013,"< 1e5"
-95.3745574951172,30.527193069458,237,4128,"texas","walker",64013,"< 1e5"
-95.6151962280273,30.5329189300537,237,4129,"texas","walker",64013,"< 1e5"
-95.8214645385742,30.6417827606201,237,4130,"texas","walker",64013,"< 1e5"
-95.8386535644531,30.6303253173828,237,4131,"texas","walker",64013,"< 1e5"
-95.867301940918,30.8595085144043,237,4132,"texas","walker",64013,"< 1e5"
-95.8214645385742,30.8881549835205,237,4133,"texas","walker",64013,"< 1e5"
-95.7527084350586,30.9168033599854,237,4134,"texas","walker",64013,"< 1e5"
-95.666763305664,30.9110736846924,237,4135,"texas","walker",64013,"< 1e5"
-95.6323852539062,30.9225311279297,237,4136,"texas","walker",64013,"< 1e5"
-95.6381149291992,30.9339923858643,237,4137,"texas","walker",64013,"< 1e5"
-96.136589050293,30.0688247680664,238,4138,"texas","waller",35092,"< 1e5"
-96.136589050293,30.0917434692383,238,4139,"texas","waller",35092,"< 1e5"
-96.1881561279297,30.1261196136475,238,4140,"texas","waller",35092,"< 1e5"
-96.1824264526367,30.1547698974609,238,4141,"texas","waller",35092,"< 1e5"
-96.1537780761719,30.1547698974609,238,4142,"texas","waller",35092,"< 1e5"
-96.1537780761719,30.1719570159912,238,4143,"texas","waller",35092,"< 1e5"
-96.1595077514648,30.212064743042,238,4144,"texas","waller",35092,"< 1e5"
-96.136589050293,30.2235221862793,238,4145,"texas","waller",35092,"< 1e5"
-96.1079406738281,30.212064743042,238,4146,"texas","waller",35092,"< 1e5"
-96.0964813232422,30.2235221862793,238,4147,"texas","waller",35092,"< 1e5"
-95.8157272338867,30.2464408874512,238,4148,"texas","waller",35092,"< 1e5"
-95.8042678833008,30.0974750518799,238,4149,"texas","waller",35092,"< 1e5"
-95.8329238891602,30.1032009124756,238,4150,"texas","waller",35092,"< 1e5"
-95.9647064208984,30.1719570159912,238,4151,"texas","waller",35092,"< 1e5"
-95.953239440918,30.137580871582,238,4152,"texas","waller",35092,"< 1e5"
-95.8615646362305,29.8797492980957,238,4153,"texas","waller",35092,"< 1e5"
-95.8329238891602,29.7938041687012,238,4154,"texas","waller",35092,"< 1e5"
